created_time,Pos_x,Pos_y,width,height,Class,Object_id,location_id
1616772112.9612596,796,806,43,64,person,126,McMaster University
1616772113.0612595,131,615,37,88,person,3,McMaster University
1616772113.0612595,886,387,33,80,person,4,McMaster University
1616772113.0612595,821,201,180,142,bus,5,McMaster University
1616772113.0612595,760,820,53,106,person,8,McMaster University
1616772113.0612595,1809,890,107,136,truck,9,McMaster University
1616772113.0612595,861,381,34,86,person,10,McMaster University
1616772113.0612595,1661,345,32,92,person,11,McMaster University
1616772113.0612595,325,973,66,105,person,12,McMaster University
1616772113.0612595,1812,891,107,136,car,14,McMaster University
1616772113.0612595,1689,345,33,95,person,15,McMaster University
1616772113.0612595,1720,204,27,67,person,16,McMaster University
1616772113.0612595,231,866,48,103,person,18,McMaster University
1616772113.0612595,739,768,38,115,person,19,McMaster University
1616772113.0612595,508,626,40,108,person,22,McMaster University
1616772113.0612595,1258,567,41,111,person,23,McMaster University
1616772113.0612595,1222,549,38,118,person,25,McMaster University
1616772113.0612595,809,627,41,109,person,28,McMaster University
1616772113.0612595,209,686,41,114,person,29,McMaster University
1616772113.0612595,1600,82,174,81,car,30,McMaster University
1616772113.0612595,1777,29,148,73,car,32,McMaster University
1616772113.0612595,1698,265,216,124,truck,34,McMaster University
1616772113.0612595,876,114,35,84,person,36,McMaster University
1616772113.0612595,159,651,35,77,person,37,McMaster University
1616772113.0612595,16,916,43,125,person,46,McMaster University
1616772113.0612595,2,725,45,125,person,47,McMaster University
1616772113.0612595,932,324,110,82,car,50,McMaster University
1616772113.0612595,828,202,189,86,car,58,McMaster University
1616772113.0612595,1279,129,172,75,car,59,McMaster University
1616772113.0612595,1857,114,28,71,person,61,McMaster University
1616772113.0612595,981,109,31,69,person,69,McMaster University
1616772113.0612595,200,343,200,100,bus,98,McMaster University
1616772113.0612595,1483,178,54,128,person,101,McMaster University
1616772113.0612595,652,149,27,60,person,103,McMaster University
1616772113.0612595,830,251,192,100,car,105,McMaster University
1616772113.0612595,711,949,65,128,person,109,McMaster University
1616772113.0612595,618,140,36,70,person,111,McMaster University
1616772113.0612595,81,633,45,96,person,119,McMaster University
1616772113.0612595,1749,205,28,67,person,120,McMaster University
1616772113.0612595,603,635,39,100,person,123,McMaster University
1616772113.0612595,796,807,44,65,person,126,McMaster University
1616772113.1612594,133,614,35,85,person,3,McMaster University
1616772113.1612594,884,386,31,76,person,4,McMaster University
1616772113.1612594,841,194,185,144,bus,5,McMaster University
1616772113.1612594,756,818,52,102,person,8,McMaster University
1616772113.1612594,1809,891,107,136,truck,9,McMaster University
1616772113.1612594,855,382,34,87,person,10,McMaster University
1616772113.1612594,1662,348,32,90,person,11,McMaster University
1616772113.1612594,326,971,66,107,person,12,McMaster University
1616772113.1612594,1812,890,107,136,car,14,McMaster University
1616772113.1612594,1691,346,33,95,person,15,McMaster University
1616772113.1612594,1724,204,27,67,person,16,McMaster University
1616772113.1612594,235,866,48,104,person,18,McMaster University
1616772113.1612594,741,766,38,117,person,19,McMaster University
1616772113.1612594,502,627,39,105,person,22,McMaster University
1616772113.1612594,1258,567,41,111,person,23,McMaster University
1616772113.1612594,1221,549,38,118,person,25,McMaster University
1616772113.1612594,809,627,41,108,person,28,McMaster University
1616772113.1612594,209,687,42,115,person,29,McMaster University
1616772113.1612594,1625,77,168,78,car,30,McMaster University
1616772113.1612594,1792,25,150,75,car,32,McMaster University
1616772113.1612594,1699,265,212,122,truck,34,McMaster University
1616772113.1612594,875,111,35,85,person,36,McMaster University
1616772113.1612594,159,652,35,77,person,37,McMaster University
1616772113.1612594,440,621,34,86,person,39,McMaster University
1616772113.1612594,83,628,59,100,person,44,McMaster University
1616772113.1612594,19,917,43,127,person,46,McMaster University
1616772113.1612594,2,726,45,127,person,47,McMaster University
1616772113.1612594,1306,123,169,75,car,59,McMaster University
1616772113.1612594,1857,114,28,71,person,61,McMaster University
1616772113.1612594,980,108,31,69,person,69,McMaster University
1616772113.1612594,230,336,202,100,bus,98,McMaster University
1616772113.1612594,1483,177,54,128,person,101,McMaster University
1616772113.1612594,648,150,26,58,person,103,McMaster University
1616772113.1612594,713,948,64,128,person,109,McMaster University
1616772113.1612594,618,141,33,66,person,111,McMaster University
1616772113.1612594,81,633,42,90,person,119,McMaster University
1616772113.1612594,1754,205,28,66,person,120,McMaster University
1616772113.1612594,603,634,40,104,person,123,McMaster University
1616772113.1612594,803,807,43,63,person,126,McMaster University
1616772113.2612593,133,614,34,83,person,3,McMaster University
1616772113.2612593,879,388,31,76,person,4,McMaster University
1616772113.2612593,868,189,186,142,bus,5,McMaster University
1616772113.2612593,758,819,50,97,person,8,McMaster University
1616772113.2612593,1809,890,108,136,truck,9,McMaster University
1616772113.2612593,850,381,36,90,person,10,McMaster University
1616772113.2612593,1660,350,32,90,person,11,McMaster University
1616772113.2612593,327,971,67,107,person,12,McMaster University
1616772113.2612593,1811,890,108,137,car,14,McMaster University
1616772113.2612593,1691,347,34,96,person,15,McMaster University
1616772113.2612593,1726,202,27,68,person,16,McMaster University
1616772113.2612593,237,866,48,104,person,18,McMaster University
1616772113.2612593,744,768,37,117,person,19,McMaster University
1616772113.2612593,495,630,37,101,person,22,McMaster University
1616772113.2612593,1257,568,40,110,person,23,McMaster University
1616772113.2612593,1221,550,38,118,person,25,McMaster University
1616772113.2612593,810,628,41,108,person,28,McMaster University
1616772113.2612593,209,687,41,115,person,29,McMaster University
1616772113.2612593,1649,73,168,78,car,30,McMaster University
1616772113.2612593,1809,22,138,70,car,32,McMaster University
1616772113.2612593,1700,266,213,121,truck,34,McMaster University
1616772113.2612593,873,111,33,81,person,36,McMaster University
1616772113.2612593,158,651,35,78,person,37,McMaster University
1616772113.2612593,442,622,33,82,person,39,McMaster University
1616772113.2612593,81,627,60,100,person,44,McMaster University
1616772113.2612593,19,916,42,124,person,46,McMaster University
1616772113.2612593,2,725,45,126,person,47,McMaster University
1616772113.2612593,933,326,101,74,car,50,McMaster University
1616772113.2612593,1328,119,158,71,car,59,McMaster University
1616772113.2612593,1857,115,28,71,person,61,McMaster University
1616772113.2612593,983,106,33,73,person,69,McMaster University
1616772113.2612593,258,334,196,95,bus,98,McMaster University
1616772113.2612593,1483,177,54,128,person,101,McMaster University
1616772113.2612593,644,153,26,57,person,103,McMaster University
1616772113.2612593,717,946,65,131,person,109,McMaster University
1616772113.2612593,618,143,31,64,person,111,McMaster University
1616772113.2612593,81,634,41,87,person,119,McMaster University
1616772113.2612593,1757,206,28,67,person,120,McMaster University
1616772113.2612593,603,635,41,107,person,123,McMaster University
1616772113.2612593,802,805,43,62,person,126,McMaster University
1616772113.3612592,136,617,41,98,person,3,McMaster University
1616772113.3612592,874,386,33,80,person,4,McMaster University
1616772113.3612592,875,185,183,140,bus,5,McMaster University
1616772113.3612592,758,818,50,98,person,8,McMaster University
1616772113.3612592,1809,890,108,137,truck,9,McMaster University
1616772113.3612592,845,379,36,92,person,10,McMaster University
1616772113.3612592,1659,355,31,88,person,11,McMaster University
1616772113.3612592,326,970,66,108,person,12,McMaster University
1616772113.3612592,1811,889,108,138,car,14,McMaster University
1616772113.3612592,1690,351,33,94,person,15,McMaster University
1616772113.3612592,1728,201,28,70,person,16,McMaster University
1616772113.3612592,237,866,49,106,person,18,McMaster University
1616772113.3612592,745,768,34,108,person,19,McMaster University
1616772113.3612592,488,629,39,104,person,22,McMaster University
1616772113.3612592,1258,568,41,110,person,23,McMaster University
1616772113.3612592,1222,550,38,118,person,25,McMaster University
1616772113.3612592,811,628,42,109,person,28,McMaster University
1616772113.3612592,210,687,41,115,person,29,McMaster University
1616772113.3612592,1672,70,164,76,car,30,McMaster University
1616772113.3612592,1824,11,148,78,car,32,McMaster University
1616772113.3612592,1699,267,212,121,truck,34,McMaster University
1616772113.3612592,870,109,31,76,person,36,McMaster University
1616772113.3612592,157,650,35,79,person,37,McMaster University
1616772113.3612592,441,622,33,81,person,39,McMaster University
1616772113.3612592,19,916,43,124,person,46,McMaster University
1616772113.3612592,2,725,45,126,person,47,McMaster University
1616772113.3612592,934,327,101,74,car,50,McMaster University
1616772113.3612592,1348,115,149,66,car,59,McMaster University
1616772113.3612592,1858,116,27,69,person,61,McMaster University
1616772113.3612592,984,105,33,74,person,69,McMaster University
1616772113.3612592,289,329,201,97,bus,98,McMaster University
1616772113.3612592,1484,179,53,126,person,101,McMaster University
1616772113.3612592,641,155,26,56,person,103,McMaster University
1616772113.3612592,721,944,65,132,person,109,McMaster University
1616772113.3612592,616,145,29,62,person,111,McMaster University
1616772113.3612592,80,634,40,87,person,119,McMaster University
1616772113.3612592,1761,209,28,63,person,120,McMaster University
1616772113.3612592,603,635,43,112,person,123,McMaster University
1616772113.3612592,803,805,43,62,person,126,McMaster University
1616772113.3612592,0,458,70,98,car,135,McMaster University
1616772113.4612591,138,618,44,105,person,3,McMaster University
1616772113.4612591,869,388,33,81,person,4,McMaster University
1616772113.4612591,1809,891,108,136,truck,9,McMaster University
1616772113.4612591,838,379,38,96,person,10,McMaster University
1616772113.4612591,1657,357,31,87,person,11,McMaster University
1616772113.4612591,328,970,67,108,person,12,McMaster University
1616772113.4612591,1811,889,108,137,car,14,McMaster University
1616772113.4612591,1688,356,32,91,person,15,McMaster University
1616772113.4612591,1731,201,28,70,person,16,McMaster University
1616772113.4612591,238,866,49,107,person,18,McMaster University
1616772113.4612591,748,770,31,98,person,19,McMaster University
1616772113.4612591,482,630,39,104,person,22,McMaster University
1616772113.4612591,1258,568,41,110,person,23,McMaster University
1616772113.4612591,1222,550,38,118,person,25,McMaster University
1616772113.4612591,813,626,42,110,person,28,McMaster University
1616772113.4612591,209,686,42,116,person,29,McMaster University
1616772113.4612591,1694,66,166,77,car,30,McMaster University
1616772113.4612591,1837,9,140,77,car,32,McMaster University
1616772113.4612591,1697,265,217,124,truck,34,McMaster University
1616772113.4612591,868,109,31,76,person,36,McMaster University
1616772113.4612591,157,650,36,79,person,37,McMaster University
1616772113.4612591,442,621,33,80,person,39,McMaster University
1616772113.4612591,19,914,43,126,person,46,McMaster University
1616772113.4612591,2,725,45,126,person,47,McMaster University
1616772113.4612591,916,174,205,94,car,58,McMaster University
1616772113.4612591,1371,108,154,69,car,59,McMaster University
1616772113.4612591,1857,115,28,70,person,61,McMaster University
1616772113.4612591,983,107,32,71,person,69,McMaster University
1616772113.4612591,313,321,201,96,bus,98,McMaster University
1616772113.4612591,1484,178,54,126,person,101,McMaster University
1616772113.4612591,639,156,27,59,person,103,McMaster University
1616772113.4612591,724,944,64,131,person,109,McMaster University
1616772113.4612591,607,142,32,68,person,111,McMaster University
1616772113.4612591,80,633,42,93,person,119,McMaster University
1616772113.4612591,1765,209,28,63,person,120,McMaster University
1616772113.4612591,602,635,43,112,person,123,McMaster University
1616772113.4612591,1,450,73,102,car,135,McMaster University
1616772113.4612591,939,204,169,117,car,136,McMaster University
1616772113.4612591,0,458,176,117,bus,137,McMaster University
1616772113.4612591,1808,215,29,53,person,138,McMaster University
1616772113.561259,140,614,47,110,person,3,McMaster University
1616772113.561259,864,393,32,78,person,4,McMaster University
1616772113.561259,1810,890,109,137,truck,9,McMaster University
1616772113.561259,834,384,38,94,person,10,McMaster University
1616772113.561259,1655,359,32,87,person,11,McMaster University
1616772113.561259,326,970,66,109,person,12,McMaster University
1616772113.561259,1811,889,108,137,car,14,McMaster University
1616772113.561259,1687,357,33,90,person,15,McMaster University
1616772113.561259,1736,199,29,70,person,16,McMaster University
1616772113.561259,238,864,50,107,person,18,McMaster University
1616772113.561259,749,770,30,92,person,19,McMaster University
1616772113.561259,472,625,42,113,person,22,McMaster University
1616772113.561259,1258,568,41,111,person,23,McMaster University
1616772113.561259,1222,551,38,117,person,25,McMaster University
1616772113.561259,817,628,41,106,person,28,McMaster University
1616772113.561259,208,686,42,118,person,29,McMaster University
1616772113.561259,1719,61,163,76,car,30,McMaster University
1616772113.561259,1852,10,123,71,car,32,McMaster University
1616772113.561259,1695,263,220,126,truck,34,McMaster University
1616772113.561259,19,914,43,127,person,46,McMaster University
1616772113.561259,2,724,45,126,person,47,McMaster University
1616772113.561259,939,170,216,100,car,58,McMaster University
1616772113.561259,1395,104,144,64,car,59,McMaster University
1616772113.561259,1857,116,28,70,person,61,McMaster University
1616772113.561259,984,108,31,69,person,69,McMaster University
1616772113.561259,341,314,207,98,bus,98,McMaster University
1616772113.561259,1483,178,54,126,person,101,McMaster University
1616772113.561259,635,154,29,63,person,103,McMaster University
1616772113.561259,728,940,65,135,person,109,McMaster University
1616772113.561259,601,143,32,70,person,111,McMaster University
1616772113.561259,79,632,44,96,person,119,McMaster University
1616772113.561259,1767,206,28,64,person,120,McMaster University
1616772113.561259,603,636,43,112,person,123,McMaster University
1616772113.561259,976,206,159,110,car,136,McMaster University
1616772113.561259,1,437,169,111,bus,137,McMaster University
1616772113.561259,1813,214,28,52,person,138,McMaster University
1616772113.661259,141,613,48,113,person,3,McMaster University
1616772113.661259,861,396,31,76,person,4,McMaster University
1616772113.661259,753,818,52,100,person,8,McMaster University
1616772113.661259,1809,887,111,140,truck,9,McMaster University
1616772113.661259,827,387,38,93,person,10,McMaster University
1616772113.661259,1653,360,32,88,person,11,McMaster University
1616772113.661259,325,969,66,109,person,12,McMaster University
1616772113.661259,1811,886,110,141,car,14,McMaster University
1616772113.661259,1686,360,33,91,person,15,McMaster University
1616772113.661259,1741,199,28,68,person,16,McMaster University
1616772113.661259,238,864,50,108,person,18,McMaster University
1616772113.661259,751,769,28,84,person,19,McMaster University
1616772113.661259,467,625,43,115,person,22,McMaster University
1616772113.661259,1258,568,41,111,person,23,McMaster University
1616772113.661259,1222,550,38,118,person,25,McMaster University
1616772113.661259,822,625,42,109,person,28,McMaster University
1616772113.661259,208,685,43,118,person,29,McMaster University
1616772113.661259,1742,57,167,77,car,30,McMaster University
1616772113.661259,1860,8,118,72,car,32,McMaster University
1616772113.661259,1695,264,220,125,truck,34,McMaster University
1616772113.661259,863,113,25,61,person,36,McMaster University
1616772113.661259,442,620,39,96,person,39,McMaster University
1616772113.661259,19,914,43,127,person,46,McMaster University
1616772113.661259,2,723,45,127,person,47,McMaster University
1616772113.661259,962,166,199,92,car,58,McMaster University
1616772113.661259,1418,100,141,62,car,59,McMaster University
1616772113.661259,985,107,31,70,person,69,McMaster University
1616772113.661259,386,311,200,95,bus,98,McMaster University
1616772113.661259,1484,178,55,128,person,101,McMaster University
1616772113.661259,631,154,29,64,person,103,McMaster University
1616772113.661259,997,199,196,101,car,105,McMaster University
1616772113.661259,731,935,66,140,person,109,McMaster University
1616772113.661259,599,143,32,70,person,111,McMaster University
1616772113.661259,78,632,44,98,person,119,McMaster University
1616772113.661259,1771,206,28,64,person,120,McMaster University
1616772113.661259,603,638,43,112,person,123,McMaster University
1616772113.661259,1003,212,149,103,car,136,McMaster University
1616772113.661259,32,422,172,110,bus,137,McMaster University
1616772113.661259,1817,213,28,51,person,138,McMaster University
1616772113.7612588,143,612,47,112,person,3,McMaster University
1616772113.7612588,856,398,30,73,person,4,McMaster University
1616772113.7612588,753,818,52,101,person,8,McMaster University
1616772113.7612588,1813,893,106,134,truck,9,McMaster University
1616772113.7612588,820,387,38,94,person,10,McMaster University
1616772113.7612588,1653,362,32,87,person,11,McMaster University
1616772113.7612588,326,970,63,104,person,12,McMaster University
1616772113.7612588,1811,885,110,141,car,14,McMaster University
1616772113.7612588,1685,361,34,91,person,15,McMaster University
1616772113.7612588,1746,200,28,68,person,16,McMaster University
1616772113.7612588,239,864,49,106,person,18,McMaster University
1616772113.7612588,756,769,27,81,person,19,McMaster University
1616772113.7612588,465,626,40,109,person,22,McMaster University
1616772113.7612588,1257,569,40,110,person,23,McMaster University
1616772113.7612588,1223,551,37,115,person,25,McMaster University
1616772113.7612588,827,623,42,109,person,28,McMaster University
1616772113.7612588,207,685,43,120,person,29,McMaster University
1616772113.7612588,1766,52,162,76,car,30,McMaster University
1616772113.7612588,1860,4,118,72,car,32,McMaster University
1616772113.7612588,1694,263,222,126,truck,34,McMaster University
1616772113.7612588,860,114,24,59,person,36,McMaster University
1616772113.7612588,441,620,42,100,person,39,McMaster University
1616772113.7612588,18,914,44,131,person,46,McMaster University
1616772113.7612588,1,723,46,127,person,47,McMaster University
1616772113.7612588,983,166,240,112,car,58,McMaster University
1616772113.7612588,1445,92,148,65,car,59,McMaster University
1616772113.7612588,986,106,31,70,person,69,McMaster University
1616772113.7612588,415,303,205,98,bus,98,McMaster University
1616772113.7612588,1483,180,54,125,person,101,McMaster University
1616772113.7612588,1029,191,196,101,car,105,McMaster University
1616772113.7612588,735,932,64,137,person,109,McMaster University
1616772113.7612588,594,143,32,70,person,111,McMaster University
1616772113.7612588,79,639,44,97,person,119,McMaster University
1616772113.7612588,1776,204,29,65,person,120,McMaster University
1616772113.7612588,603,639,43,111,person,123,McMaster University
1616772113.7612588,76,410,177,111,bus,137,McMaster University
1616772113.8612587,143,612,46,110,person,3,McMaster University
1616772113.8612587,850,396,31,76,person,4,McMaster University
1616772113.8612587,1815,897,103,130,truck,9,McMaster University
1616772113.8612587,818,387,39,96,person,10,McMaster University
1616772113.8612587,1653,362,33,90,person,11,McMaster University
1616772113.8612587,328,971,63,104,person,12,McMaster University
1616772113.8612587,1685,363,34,91,person,15,McMaster University
1616772113.8612587,1749,200,28,68,person,16,McMaster University
1616772113.8612587,239,863,50,107,person,18,McMaster University
1616772113.8612587,760,767,28,80,person,19,McMaster University
1616772113.8612587,460,626,40,109,person,22,McMaster University
1616772113.8612587,1257,570,40,109,person,23,McMaster University
1616772113.8612587,1223,551,37,114,person,25,McMaster University
1616772113.8612587,833,624,38,100,person,28,McMaster University
1616772113.8612587,207,686,43,120,person,29,McMaster University
1616772113.8612587,1792,46,160,77,car,30,McMaster University
1616772113.8612587,1694,264,218,124,truck,34,McMaster University
1616772113.8612587,859,117,30,71,person,36,McMaster University
1616772113.8612587,443,620,43,102,person,39,McMaster University
1616772113.8612587,18,913,45,132,person,46,McMaster University
1616772113.8612587,1,722,46,130,person,47,McMaster University
1616772113.8612587,1007,161,217,100,car,58,McMaster University
1616772113.8612587,1463,84,153,68,car,59,McMaster University
1616772113.8612587,985,104,30,70,person,69,McMaster University
1616772113.8612587,433,297,207,99,bus,98,McMaster University
1616772113.8612587,1483,181,54,125,person,101,McMaster University
1616772113.8612587,622,148,32,70,person,103,McMaster University
1616772113.8612587,1056,187,205,107,car,105,McMaster University
1616772113.8612587,742,932,63,137,person,109,McMaster University
1616772113.8612587,593,146,30,68,person,111,McMaster University
1616772113.8612587,80,636,42,92,person,119,McMaster University
1616772113.8612587,1779,204,29,65,person,120,McMaster University
1616772113.8612587,603,640,42,110,person,123,McMaster University
1616772113.8612587,123,402,178,109,bus,137,McMaster University
1616772113.8612587,1822,213,28,50,person,138,McMaster University
1616772113.9612586,144,612,46,108,person,3,McMaster University
1616772113.9612586,844,398,33,81,person,4,McMaster University
1616772113.9612586,1816,897,103,130,truck,9,McMaster University
1616772113.9612586,812,389,38,97,person,10,McMaster University
1616772113.9612586,1652,363,33,91,person,11,McMaster University
1616772113.9612586,330,971,63,106,person,12,McMaster University
1616772113.9612586,1683,364,34,93,person,15,McMaster University
1616772113.9612586,1750,200,28,68,person,16,McMaster University
1616772113.9612586,239,863,49,106,person,18,McMaster University
1616772113.9612586,763,768,28,79,person,19,McMaster University
1616772113.9612586,1257,570,40,109,person,23,McMaster University
1616772113.9612586,1223,551,37,115,person,25,McMaster University
1616772113.9612586,838,621,40,105,person,28,McMaster University
1616772113.9612586,208,686,43,120,person,29,McMaster University
1616772113.9612586,1818,40,158,79,car,30,McMaster University
1616772113.9612586,1695,264,218,124,truck,34,McMaster University
1616772113.9612586,857,116,31,73,person,36,McMaster University
1616772113.9612586,18,913,44,132,person,46,McMaster University
1616772113.9612586,1,721,46,130,person,47,McMaster University
1616772113.9612586,1029,156,195,91,car,58,McMaster University
1616772113.9612586,1478,78,157,70,car,59,McMaster University
1616772113.9612586,986,105,30,71,person,69,McMaster University
1616772113.9612586,452,295,196,92,bus,98,McMaster University
1616772113.9612586,1483,180,54,125,person,101,McMaster University
1616772113.9612586,619,149,32,71,person,103,McMaster University
1616772113.9612586,1093,189,189,100,car,105,McMaster University
1616772113.9612586,745,929,62,138,person,109,McMaster University
1616772113.9612586,591,146,30,70,person,111,McMaster University
1616772113.9612586,80,641,43,96,person,119,McMaster University
1616772113.9612586,1780,204,30,67,person,120,McMaster University
1616772113.9612586,1323,81,33,61,person,122,McMaster University
1616772113.9612586,603,641,41,106,person,123,McMaster University
1616772113.9612586,171,393,180,109,bus,137,McMaster University
1616772113.9612586,1826,212,27,50,person,138,McMaster University
1616772113.9612586,284,467,116,101,car,145,McMaster University
1616772114.0612586,144,614,44,105,person,3,McMaster University
1616772114.0612586,838,401,33,83,person,4,McMaster University
1616772114.0612586,773,819,46,90,person,8,McMaster University
1616772114.0612586,1816,897,103,130,truck,9,McMaster University
1616772114.0612586,808,392,37,96,person,10,McMaster University
1616772114.0612586,1652,363,33,92,person,11,McMaster University
1616772114.0612586,330,970,63,106,person,12,McMaster University
1616772114.0612586,1683,365,35,93,person,15,McMaster University
1616772114.0612586,1754,201,28,67,person,16,McMaster University
1616772114.0612586,239,863,49,106,person,18,McMaster University
1616772114.0612586,766,767,27,76,person,19,McMaster University
1616772114.0612586,1258,569,40,108,person,23,McMaster University
1616772114.0612586,1223,551,37,115,person,25,McMaster University
1616772114.0612586,843,619,37,97,person,28,McMaster University
1616772114.0612586,208,686,43,120,person,29,McMaster University
1616772114.0612586,1842,34,155,81,car,30,McMaster University
1616772114.0612586,1695,264,218,123,truck,34,McMaster University
1616772114.0612586,855,117,31,73,person,36,McMaster University
1616772114.0612586,18,914,44,131,person,46,McMaster University
1616772114.0612586,2,722,45,129,person,47,McMaster University
1616772114.0612586,1048,149,196,91,car,58,McMaster University
1616772114.0612586,1500,73,158,70,car,59,McMaster University
1616772114.0612586,988,106,31,73,person,69,McMaster University
1616772114.0612586,477,291,192,89,bus,98,McMaster University
1616772114.0612586,1483,179,54,127,person,101,McMaster University
1616772114.0612586,617,151,31,69,person,103,McMaster University
1616772114.0612586,1119,178,185,98,car,105,McMaster University
1616772114.0612586,751,930,60,136,person,109,McMaster University
1616772114.0612586,587,147,30,70,person,111,McMaster University
1616772114.0612586,79,636,40,90,person,119,McMaster University
1616772114.0612586,1780,204,30,65,person,120,McMaster University
1616772114.0612586,1334,77,31,58,person,122,McMaster University
1616772114.0612586,603,645,41,103,person,123,McMaster University
1616772114.0612586,218,379,183,108,bus,137,McMaster University
1616772114.0612586,1830,211,27,50,person,138,McMaster University
1616772114.0612586,286,468,115,100,car,145,McMaster University
1616772114.1612585,145,616,44,105,person,3,McMaster University
1616772114.1612585,831,400,34,88,person,4,McMaster University
1616772114.1612585,775,819,45,89,person,8,McMaster University
1616772114.1612585,1816,897,104,131,truck,9,McMaster University
1616772114.1612585,802,393,35,92,person,10,McMaster University
1616772114.1612585,1650,363,33,92,person,11,McMaster University
1616772114.1612585,331,970,63,106,person,12,McMaster University
1616772114.1612585,1680,364,35,94,person,15,McMaster University
1616772114.1612585,1757,199,28,68,person,16,McMaster University
1616772114.1612585,239,864,50,107,person,18,McMaster University
1616772114.1612585,768,767,26,73,person,19,McMaster University
1616772114.1612585,1259,571,39,107,person,23,McMaster University
1616772114.1612585,1223,551,37,115,person,25,McMaster University
1616772114.1612585,848,617,35,91,person,28,McMaster University
1616772114.1612585,209,689,42,119,person,29,McMaster University
1616772114.1612585,1849,30,140,78,car,30,McMaster University
1616772114.1612585,1698,265,213,120,truck,34,McMaster University
1616772114.1612585,444,627,33,78,person,39,McMaster University
1616772114.1612585,19,914,43,128,person,46,McMaster University
1616772114.1612585,2,722,45,129,person,47,McMaster University
1616772114.1612585,1069,145,202,95,car,58,McMaster University
1616772114.1612585,1518,69,152,67,car,59,McMaster University
1616772114.1612585,988,105,31,73,person,69,McMaster University
1616772114.1612585,501,285,194,90,bus,98,McMaster University
1616772114.1612585,1484,178,54,128,person,101,McMaster University
1616772114.1612585,613,150,32,72,person,103,McMaster University
1616772114.1612585,1151,171,185,98,car,105,McMaster University
1616772114.1612585,753,928,59,138,person,109,McMaster University
1616772114.1612585,79,641,42,94,person,119,McMaster University
1616772114.1612585,1783,204,30,65,person,120,McMaster University
1616772114.1612585,1348,73,31,57,person,122,McMaster University
1616772114.1612585,605,646,41,104,person,123,McMaster University
1616772114.1612585,267,373,179,103,bus,137,McMaster University
1616772114.1612585,286,467,116,102,car,145,McMaster University
1616772114.2612584,144,617,44,103,person,3,McMaster University
1616772114.2612584,826,402,34,89,person,4,McMaster University
1616772114.2612584,777,813,44,85,person,8,McMaster University
1616772114.2612584,1815,897,104,131,truck,9,McMaster University
1616772114.2612584,796,396,37,100,person,10,McMaster University
1616772114.2612584,1648,364,34,94,person,11,McMaster University
1616772114.2612584,1678,365,35,96,person,15,McMaster University
1616772114.2612584,1761,198,28,66,person,16,McMaster University
1616772114.2612584,239,863,50,107,person,18,McMaster University
1616772114.2612584,771,760,28,76,person,19,McMaster University
1616772114.2612584,437,628,43,118,person,22,McMaster University
1616772114.2612584,1258,571,39,107,person,23,McMaster University
1616772114.2612584,1222,551,38,115,person,25,McMaster University
1616772114.2612584,850,614,36,92,person,28,McMaster University
1616772114.2612584,210,689,42,117,person,29,McMaster University
1616772114.2612584,1849,25,140,78,car,30,McMaster University
1616772114.2612584,1699,265,214,120,truck,34,McMaster University
1616772114.2612584,445,628,33,77,person,39,McMaster University
1616772114.2612584,19,914,44,130,person,46,McMaster University
1616772114.2612584,1,723,44,128,person,47,McMaster University
1616772114.2612584,1087,143,190,91,car,58,McMaster University
1616772114.2612584,1543,64,156,69,car,59,McMaster University
1616772114.2612584,1858,117,27,67,person,61,McMaster University
1616772114.2612584,988,104,31,75,person,69,McMaster University
1616772114.2612584,525,279,200,92,bus,98,McMaster University
1616772114.2612584,1485,177,54,128,person,101,McMaster University
1616772114.2612584,610,152,32,71,person,103,McMaster University
1616772114.2612584,1174,171,172,90,car,105,McMaster University
1616772114.2612584,754,925,58,139,person,109,McMaster University
1616772114.2612584,79,637,39,88,person,119,McMaster University
1616772114.2612584,607,647,42,104,person,123,McMaster University
1616772114.2612584,313,368,176,98,bus,137,McMaster University
1616772114.3612583,144,620,44,102,person,3,McMaster University
1616772114.3612583,812,401,39,100,person,4,McMaster University
1616772114.3612583,780,807,46,90,person,8,McMaster University
1616772114.3612583,1816,895,105,133,truck,9,McMaster University
1616772114.3612583,792,399,39,105,person,10,McMaster University
1616772114.3612583,1647,365,34,94,person,11,McMaster University
1616772114.3612583,327,970,65,107,person,12,McMaster University
1616772114.3612583,1678,366,35,96,person,15,McMaster University
1616772114.3612583,1766,198,28,67,person,16,McMaster University
1616772114.3612583,239,863,50,107,person,18,McMaster University
1616772114.3612583,774,760,30,79,person,19,McMaster University
1616772114.3612583,432,630,45,121,person,22,McMaster University
1616772114.3612583,1258,569,40,110,person,23,McMaster University
1616772114.3612583,1223,552,37,115,person,25,McMaster University
1616772114.3612583,853,610,39,100,person,28,McMaster University
1616772114.3612583,211,689,41,117,person,29,McMaster University
1616772114.3612583,1700,266,215,121,truck,34,McMaster University
1616772114.3612583,19,915,43,129,person,46,McMaster University
1616772114.3612583,1,723,44,127,person,47,McMaster University
1616772114.3612583,1111,137,191,92,car,58,McMaster University
1616772114.3612583,1567,58,157,71,car,59,McMaster University
1616772114.3612583,1857,116,27,66,person,61,McMaster University
1616772114.3612583,987,105,31,75,person,69,McMaster University
1616772114.3612583,553,274,198,91,bus,98,McMaster University
1616772114.3612583,1485,178,54,129,person,101,McMaster University
1616772114.3612583,604,155,30,67,person,103,McMaster University
1616772114.3612583,1186,156,176,91,car,105,McMaster University
